ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ivy,MAAC,MAC,MEAC,MVC,MWC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
cliff-alexander-1,Cliff Alexander,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,108,2015,28,6,17.6,2.6,4.6,2.6,4.6,0.0,0.0,1.9,2.8,2.0,3.3,5.3,0.4,0.2,1.3,1.0,2.0,7.1,12.13,23.2,0.598,0.5660000000000001,0.0,0.612,192.0,13.3,19.9,16.8,5.4,0.6,7.7,14.4,20.1,1.3,1.0,2.3,0.188,4,80
alfonzo-mckinnie-1,Alfonzo McKinnie,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,97,2015,33,20,21.6,3.2,7.0,2.5,5.1,0.6,1.9,1.0,2.0,2.0,3.4,5.3,0.2,0.5,0.5,1.4,3.4,8.0,-0.4,14.1,0.502,0.498,0.276,0.28,244.0,10.7,18.0,14.4,1.8,1.4,2.5,14.9,22.7,0.6,1.5,2.0,0.115,4,80
duje-dukan-1,Duje Dukan,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,98,2015,38,0,15.9,1.6,4.1,0.8,1.7,0.8,2.4,0.8,1.2,0.7,1.8,2.6,0.6,0.2,0.1,0.7,1.3,4.7,10.29,13.2,0.509,0.48100000000000004,0.5870000000000001,0.297,180.0,6.3,14.9,10.7,7.5,0.9,0.5,12.4,19.4,1.0,0.9,1.8,0.121,4,80
michael-frazier-1,Michael Frazier,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193,87,2015,26,19,29.2,3.8,9.0,1.6,3.3,2.2,5.8,2.3,2.7,0.9,3.2,4.1,1.4,1.2,0.1,1.8,1.7,12.1,9.67,18.7,0.585,0.5379999999999999,0.638,0.298,280.0,3.7,14.0,8.7,10.9,2.6,0.3,14.6,22.6,1.7,1.4,3.1,0.162,4,80
vince-hunter-1,Vince Hunter,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,92,2015,33,30,28.5,5.5,10.5,5.4,10.2,0.1,0.3,3.8,6.3,2.7,6.6,9.2,1.7,1.2,1.0,2.8,3.0,14.9,-0.51,25.8,0.5539999999999999,0.532,0.028999999999999998,0.598,481.0,11.6,25.9,19.1,14.3,2.7,3.8,17.2,30.5,2.0,2.4,4.4,0.18600000000000003,4,80
jordan-sibert-1,Jordan Sibert,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,84,2015,36,35,33.8,4.9,10.8,2.7,4.4,2.2,6.4,4.0,5.1,0.2,3.1,3.3,2.0,1.7,0.1,1.8,2.0,16.1,4.06,21.4,0.609,0.5589999999999999,0.59,0.474,513.0,0.9,10.8,6.1,14.1,3.2,0.5,12.0,25.0,3.3,2.4,5.7,0.188,4,80
brandon-ashley-1,Brandon Ashley,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,203,104,2015,38,38,27.8,4.4,8.5,4.1,7.6,0.3,0.9,3.2,4.5,1.8,3.4,5.2,0.7,0.6,0.7,1.4,2.8,12.2,7.41,19.6,0.574,0.5329999999999999,0.111,0.5329999999999999,431.0,8.4,14.5,11.6,4.7,1.3,2.7,12.0,22.5,2.8,2.3,5.2,0.196,4,80
jj-avila-1,J.J. Avila,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,113,2015,31,31,32.1,6.6,12.0,6.4,10.8,0.3,1.2,3.1,4.9,2.9,4.5,7.5,2.8,2.0,0.4,2.7,2.6,16.7,0.69,27.1,0.581,0.564,0.099,0.41,503.0,10.4,16.4,13.4,21.8,3.8,1.3,15.9,27.5,3.1,2.1,5.1,0.207,4,80
mike-cobbins-1,Mike Cobbins,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,104,2015,29,29,27.3,2.7,4.6,2.7,4.6,0.0,0.0,1.4,2.5,1.7,4.2,5.9,0.6,0.7,1.8,1.1,2.7,6.8,9.63,16.5,0.586,0.5820000000000001,0.0,0.537,197.0,7.7,18.0,13.0,4.3,1.6,7.6,16.4,13.9,1.1,1.6,2.7,0.136,4,80
corey-hawkins-1,Corey Hawkins,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,88,2015,28,28,33.4,6.7,13.4,3.8,7.4,2.9,5.9,4.6,5.6,0.7,4.3,4.9,3.4,1.4,0.2,3.0,1.9,20.9,-2.58,30.1,0.653,0.611,0.444,0.42,546.0,2.9,14.8,9.5,25.3,2.7,0.7,15.8,32.2,4.4,1.4,5.8,0.248,4,80
jon-horford-1,Jon Horford,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,111,2015,31,28,20.0,2.5,5.2,2.1,3.5,0.4,1.6,1.0,1.3,1.5,3.3,4.8,0.3,0.3,0.9,0.6,2.2,6.5,9.67,18.4,0.557,0.525,0.317,0.255,187.0,9.4,20.5,14.8,3.6,1.0,5.1,9.1,17.5,1.3,1.3,2.6,0.166,4,80
stanton-kidd-1,Stanton Kidd,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,102,2015,34,34,30.1,4.4,9.4,3.3,6.7,1.1,2.7,1.8,2.4,2.2,2.8,5.1,1.8,0.8,0.8,1.5,2.4,11.6,0.69,18.9,0.55,0.522,0.28800000000000003,0.254,383.0,8.5,10.9,9.7,12.9,1.7,3.2,12.3,20.6,2.5,1.6,4.0,0.157,4,80
trevor-lacey-1,Trevor Lacey,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,95,2015,35,35,35.9,5.4,12.5,3.2,6.8,2.2,5.7,2.7,3.6,0.8,3.8,4.6,3.5,0.9,0.2,1.9,1.6,15.7,9.72,20.3,0.556,0.525,0.456,0.289,532.0,2.4,11.5,7.1,20.7,1.5,0.6,11.9,23.4,3.6,1.4,5.0,0.158,4,80
yanick-moreira-1,Yanick Moreira,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,99,2015,34,34,24.4,4.2,7.7,4.2,7.7,0.0,0.0,2.6,4.1,2.4,4.1,6.4,1.0,0.7,1.2,1.8,1.8,11.1,3.57,24.3,0.575,0.55,0.0,0.531,352.0,12.6,18.9,16.0,9.1,1.8,6.6,15.5,25.2,2.1,1.9,4.0,0.192,4,80
terran-petteway-1,Terran Petteway,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,94,2015,31,31,35.0,5.9,15.0,3.7,8.0,2.2,7.0,4.1,5.8,0.5,4.4,4.9,2.8,1.1,0.9,3.4,3.0,18.2,7.58,19.0,0.512,0.469,0.467,0.387,531.0,1.9,14.8,8.4,22.4,2.0,3.1,15.9,33.3,1.2,1.9,3.1,0.114,4,80
michael-qualls-1,Michael Qualls,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,95,2015,36,34,30.2,5.0,11.5,3.5,6.9,1.5,4.6,4.4,5.7,1.6,3.7,5.3,1.7,0.9,0.5,1.7,1.7,15.9,6.79,21.7,0.562,0.502,0.4,0.494,524.0,6.0,14.2,10.0,10.9,1.7,1.6,10.7,25.3,3.4,1.4,4.8,0.177,4,80
jordan-railey-1,Jordan Railey,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213,111,2015,31,22,16.4,2.8,5.4,2.8,5.4,0.0,0.0,0.9,2.1,1.1,2.1,3.2,0.8,0.5,1.0,1.2,2.3,6.6,6.08,17.2,0.517,0.53,0.0,0.39799999999999996,192.0,7.9,15.3,11.6,12.2,1.7,6.1,15.8,24.1,0.4,0.3,0.7,0.055999999999999994,4,80
joshua-smith-1,Joshua Smith,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,158,2015,33,32,20.5,4.0,6.4,4.0,6.4,0.0,0.0,2.8,4.4,2.5,3.2,5.8,1.2,1.0,0.7,2.0,3.5,10.8,9.81,28.2,0.635,0.621,0.0,0.682,347.0,15.5,18.5,17.0,14.3,3.1,3.9,19.3,27.1,2.3,1.3,3.6,0.215,4,80
juwan-staten-1,Juwan Staten,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,86,2015,30,30,31.3,4.8,11.3,4.1,9.4,0.7,1.9,4.0,5.7,0.5,2.2,2.7,4.6,1.1,0.0,2.0,1.7,14.2,9.29,18.6,0.507,0.451,0.171,0.503,429.0,1.5,9.8,4.9,31.8,2.0,0.1,12.6,24.2,2.4,1.2,3.6,0.154,4,80
robert-upshaw-1,Robert Upshaw,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211,115,2015,19,4,24.9,4.5,7.6,4.5,7.6,0.0,0.1,1.9,4.4,2.5,5.6,8.2,0.5,0.4,4.5,1.3,2.1,10.9,4.83,29.4,0.564,0.593,0.006999999999999999,0.5720000000000001,190.0,12.0,24.9,18.7,4.4,0.9,17.4,11.5,22.9,1.0,1.1,2.1,0.18,4,80
corey-walden-2,Corey Walden,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,85,2015,32,31,34.6,6.2,11.3,4.6,6.9,1.6,4.4,4.6,5.6,0.8,3.1,4.0,3.8,3.1,0.2,2.2,2.5,18.6,-4.16,29.7,0.664,0.617,0.387,0.49700000000000005,577.0,3.3,12.2,7.7,25.4,5.5,0.6,13.7,25.9,5.0,2.4,7.4,0.267,4,80
ben-simmons-1,Ben Simmons,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,102,2016,33,32,34.9,6.5,11.7,6.5,11.6,0.0,0.1,6.0,9.0,3.1,8.6,11.8,4.8,2.0,0.8,3.4,2.8,19.2,7.0,29.0,0.6,0.561,0.008,0.769,674.0,9.6,26.8,18.2,27.4,3.1,2.5,17.4,26.4,3.9,2.1,6.0,0.207,0,1
brandon-ingram-1,Brandon Ingram,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,86,2016,36,34,34.6,5.9,13.4,3.7,8.0,2.2,5.4,3.2,4.7,1.9,4.9,6.8,2.0,1.1,1.4,2.0,2.1,17.3,10.59,22.5,0.552,0.525,0.40299999999999997,0.35100000000000003,591.0,6.0,15.5,10.8,11.4,1.9,3.6,11.3,25.6,3.4,1.5,4.9,0.157,0,2
jaylen-brown-1,Jaylen Brown,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201,102,2016,34,34,27.6,4.8,11.1,3.9,8.1,0.9,3.0,4.2,6.4,1.1,4.3,5.4,2.0,0.8,0.6,3.1,3.2,14.6,7.87,17.6,0.518,0.47100000000000003,0.27,0.574,477.0,4.5,16.5,10.8,15.3,1.7,2.2,17.9,31.4,1.0,1.8,2.7,0.11699999999999999,0,3
kris-dunn-1,Kris Dunn,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,92,2016,33,32,33.0,5.6,12.5,4.3,9.0,1.3,3.4,4.0,5.8,1.1,4.2,5.3,6.2,2.5,0.6,3.5,2.8,16.4,8.46,23.2,0.541,0.499,0.275,0.462,576.0,3.5,14.7,9.0,41.8,4.3,1.9,18.8,28.0,2.2,2.3,4.5,0.166,0,5
buddy-hield-1,Buddy Hield,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,94,2016,37,37,35.4,8.1,16.2,4.2,7.5,4.0,8.7,4.8,5.4,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1,25.0,11.14,28.2,0.665,0.623,0.536,0.33299999999999996,803.0,4.0,13.0,8.8,12.7,1.8,1.4,14.0,30.2,5.6,2.0,7.6,0.23199999999999998,0,6
jamal-murray-1,Jamal Murray,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,93,2016,36,36,35.2,6.8,14.9,3.6,7.3,3.1,7.7,3.3,4.2,1.5,3.7,5.2,2.2,1.0,0.3,2.3,2.1,20.0,8.84,22.7,0.59,0.5589999999999999,0.515,0.28300000000000003,649.0,4.9,11.2,8.2,12.1,1.6,0.9,12.1,27.1,4.4,1.8,6.1,0.19399999999999998,0,7
marquese-chriss-1,Marquese Chriss,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,102,2016,34,34,24.9,5.3,9.9,4.6,8.2,0.6,1.8,2.6,3.8,2.5,2.9,5.4,0.8,0.9,1.6,2.0,4.1,13.7,8.12,21.7,0.585,0.561,0.17800000000000002,0.382,428.0,9.8,11.6,10.7,6.3,1.9,5.8,14.7,24.1,1.9,1.2,3.1,0.14800000000000002,0,8
jakob-poeltl-1,Jakob Poeltl,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213,104,2016,36,36,30.4,6.3,9.8,6.3,9.8,0.0,0.0,4.6,6.6,2.8,6.3,9.1,1.9,0.6,1.6,2.1,2.3,17.2,8.79,31.1,0.665,0.6459999999999999,0.0,0.674,597.0,11.9,22.1,17.4,13.9,1.1,5.0,13.7,25.7,4.9,1.9,6.8,0.251,0,9
domantas-sabonis-1,Domantas Sabonis,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208,104,2016,36,31,31.9,6.6,10.9,6.5,10.5,0.1,0.4,4.2,5.4,3.1,8.8,11.8,1.8,0.6,0.9,2.6,3.2,17.6,4.23,29.3,0.654,0.618,0.036000000000000004,0.499,617.0,11.7,28.2,20.7,11.3,1.1,2.7,16.0,25.6,4.6,2.8,7.5,0.26,0,11
taurean-prince-1,Taurean Prince,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,97,2016,34,34,30.6,5.5,12.7,3.9,8.4,1.6,4.3,3.3,4.3,2.4,3.7,6.1,2.3,1.3,0.7,2.7,2.5,15.9,9.76,20.8,0.537,0.493,0.33899999999999997,0.337,509.0,9.2,14.8,12.0,14.8,2.4,2.7,15.3,28.1,2.4,1.4,3.8,0.14800000000000002,0,12
denzel-valentine-1,Denzel Valentine,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,99,2016,31,30,33.0,6.6,14.3,3.3,6.8,3.4,7.5,2.6,3.1,0.8,6.7,7.5,7.8,1.0,0.2,2.7,1.7,19.2,6.94,29.7,0.608,0.579,0.527,0.214,622.0,3.0,21.2,12.8,45.8,1.9,0.7,14.8,28.4,5.0,2.2,7.3,0.284,0,14
henry-ellenson-1,Henry Ellenson,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,111,2016,33,33,33.5,5.9,13.2,5.0,10.0,0.9,3.2,4.3,5.8,2.2,7.6,9.7,1.8,0.8,1.5,2.4,2.5,17.0,5.57,20.9,0.534,0.48,0.239,0.439,536.0,7.8,24.2,16.5,11.0,1.4,4.4,12.9,26.7,2.0,2.0,4.0,0.14300000000000002,1,18
malik-beasley-1,Malik Beasley,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,86,2016,34,33,29.8,5.4,11.6,3.8,7.4,1.6,4.2,3.1,3.8,1.3,4.0,5.3,1.5,0.9,0.2,1.7,2.2,15.6,8.16,20.8,0.583,0.541,0.361,0.326,483.0,5.0,15.1,10.1,9.8,1.8,0.6,11.5,24.3,2.9,1.1,4.0,0.158,1,19
caris-levert-1,Caris LeVert,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,90,2016,15,14,30.9,5.5,10.8,3.5,6.5,1.9,4.3,3.6,4.5,0.6,4.7,5.3,4.9,1.0,0.2,1.7,1.2,16.5,7.92,28.8,0.636,0.596,0.401,0.42,253.0,2.4,18.8,10.6,33.3,2.0,0.7,11.4,25.6,2.2,0.7,2.8,0.243,1,20
malachi-richardson-1,Malachi Richardson,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,88,2016,37,37,34.4,4.1,11.1,2.0,5.1,2.1,6.1,3.1,4.2,0.5,3.8,4.3,2.1,1.1,0.3,2.1,2.5,13.4,9.75,13.8,0.51,0.465,0.544,0.381,459.0,1.7,12.1,6.9,12.8,2.0,0.9,14.0,23.1,1.5,1.8,3.3,0.10400000000000001,1,22
pascal-siakam-1,Pascal Siakam,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206,104,2016,34,34,34.6,8.1,15.0,8.0,14.6,0.1,0.4,4.0,5.9,3.9,7.7,11.6,1.7,1.0,2.2,2.0,2.7,20.3,-3.54,31.5,0.569,0.542,0.028999999999999998,0.396,649.0,13.4,23.6,18.8,12.0,1.7,6.5,10.0,29.1,4.4,3.4,7.8,0.265,1,27
skal-labissiere-1,Skal Labissiere,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,102,2016,36,18,15.8,2.7,5.3,2.7,5.2,0.0,0.1,1.1,1.7,1.0,2.2,3.1,0.3,0.3,1.6,0.9,3.0,6.6,8.84,18.5,0.54,0.516,0.011000000000000001,0.326,214.0,7.3,14.6,11.1,3.6,0.9,10.3,13.1,22.1,0.9,1.1,2.0,0.142,1,28
dejounte-murray-1,Dejounte Murray,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,196,77,2016,34,34,33.5,5.9,14.3,4.9,10.8,1.0,3.5,3.2,4.9,1.4,4.6,6.0,4.4,1.8,0.3,3.2,2.6,16.1,8.12,16.8,0.485,0.451,0.243,0.342,565.0,4.1,13.7,8.8,25.6,2.8,0.8,16.3,25.9,1.2,1.6,2.8,0.098,1,29
damian-jones-1,Damian Jones,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,112,2016,33,33,26.2,5.6,9.5,5.6,9.4,0.0,0.1,2.7,5.1,2.2,4.6,6.9,1.2,0.2,1.6,2.0,3.3,13.9,8.68,23.4,0.584,0.59,0.01,0.5379999999999999,426.0,9.9,17.3,13.9,10.2,0.5,5.9,14.2,26.8,2.0,1.7,3.8,0.175,1,30
deyonta-davis-1,Deyonta Davis,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,111,2016,35,16,18.6,3.4,5.7,3.4,5.7,0.0,0.0,0.7,1.1,2.1,3.4,5.5,0.7,0.3,1.8,0.9,2.3,7.5,6.94,23.9,0.601,0.598,0.0,0.191,242.0,13.5,19.0,16.5,7.5,0.8,10.2,12.1,19.2,1.7,1.6,3.3,0.204,2,31
cheick-diallo-1,Cheick Diallo,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,98,2016,27,1,7.5,1.2,2.1,1.2,2.1,0.0,0.0,0.6,1.0,0.6,1.9,2.5,0.0,0.3,0.9,0.6,1.4,3.0,11.22,20.5,0.5720000000000001,0.569,0.0,0.466,74.0,10.5,27.0,19.4,0.9,2.0,11.9,19.4,21.7,0.2,0.6,0.8,0.159,2,33
tyler-ulis-1,Tyler Ulis,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,175,70,2016,35,35,36.8,5.5,12.6,3.9,8.1,1.6,4.6,4.8,5.6,0.5,2.5,3.0,7.0,1.5,0.1,2.0,1.8,17.3,8.84,23.9,0.5670000000000001,0.49700000000000005,0.36200000000000004,0.441,666.0,1.7,7.1,4.6,34.3,2.3,0.3,11.4,23.2,5.4,1.7,7.1,0.221,2,34
malcolm-brogdon-1,Malcolm Brogdon,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,98,2016,37,37,34.1,6.2,13.6,4.2,8.4,2.0,5.2,3.8,4.2,0.5,3.5,4.1,3.1,0.9,0.2,1.4,2.1,18.2,11.12,25.1,0.585,0.532,0.382,0.31,627.0,2.1,13.3,7.9,19.5,1.8,0.9,8.3,28.4,4.9,2.1,7.0,0.222,2,36
chinanu-onuaku-1,Chinanu Onuaku,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,104,2016,31,29,24.6,4.4,7.1,4.4,7.1,0.0,0.0,1.1,1.8,2.9,5.5,8.5,1.6,0.8,2.0,2.1,3.0,9.9,7.74,26.4,0.62,0.62,0.005,0.253,314.0,13.7,25.8,19.8,12.9,1.9,9.6,20.8,20.5,1.8,2.3,4.2,0.218,2,37
patrick-mccaw-1,Patrick McCaw,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198,81,2016,33,32,33.7,5.1,10.9,3.0,5.3,2.1,5.6,2.5,3.2,1.2,4.0,5.1,3.9,2.5,0.4,2.1,2.2,14.7,3.17,21.3,0.591,0.56,0.515,0.294,482.0,3.6,12.4,8.0,22.7,3.9,1.2,14.2,20.3,2.7,2.2,5.0,0.179,2,38
diamond-stone-1,Diamond Stone,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,115,2016,35,22,23.1,4.8,8.4,4.8,8.4,0.0,0.0,2.9,3.8,2.2,3.2,5.4,0.4,0.5,1.6,1.5,2.3,12.5,8.31,26.6,0.61,0.568,0.0,0.456,408.0,12.4,14.5,13.6,4.2,1.3,7.1,12.9,26.7,2.6,1.5,4.1,0.204,2,40
isaiah-whitehead-1,Isaiah Whitehead,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,95,2016,34,33,32.3,5.7,15.1,3.3,8.5,2.4,6.5,4.4,5.8,0.5,3.1,3.6,5.1,1.2,1.4,3.5,2.3,18.2,8.28,20.5,0.511,0.45799999999999996,0.434,0.38299999999999995,624.0,1.8,9.7,5.9,33.0,2.1,4.5,16.4,31.6,2.1,2.1,4.2,0.152,2,42
demetrius-jackson-2,Demetrius Jackson,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,89,2016,35,35,36.0,5.5,12.2,4.0,7.6,1.5,4.7,3.2,4.0,0.9,2.6,3.5,4.7,1.2,0.3,2.2,1.9,15.8,9.57,21.0,0.56,0.514,0.381,0.325,577.0,3.0,8.0,5.6,25.1,2.1,0.8,13.3,24.1,3.8,0.6,4.4,0.141,2,45
aj-hammons-1,A.J. Hammons,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,118,2016,33,20,24.6,6.0,10.2,5.8,9.8,0.2,0.3,2.7,3.8,2.3,5.8,8.2,1.1,0.3,2.5,2.0,2.4,15.0,7.46,31.0,0.623,0.601,0.033,0.37799999999999995,431.0,11.5,24.9,18.7,10.5,0.7,10.4,14.1,28.6,2.7,2.2,4.9,0.24100000000000002,3,46
jake-layman-1,Jake Layman,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,92,2016,36,36,30.9,3.9,7.8,2.3,3.8,1.6,4.0,2.2,2.6,1.1,4.2,5.3,1.1,1.1,1.0,1.7,1.9,11.6,8.31,18.8,0.64,0.602,0.514,0.33899999999999997,381.0,4.4,14.3,9.9,7.0,2.1,3.4,15.8,18.2,2.4,2.0,4.4,0.159,3,47
michael-gbinije-1,Michael Gbinije,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,90,2016,37,37,37.9,6.1,13.2,3.6,6.9,2.5,6.3,2.9,4.3,1.1,3.0,4.1,4.3,1.9,0.4,2.8,2.6,17.5,9.75,20.9,0.574,0.5539999999999999,0.47700000000000004,0.32799999999999996,632.0,3.2,8.8,6.0,26.3,3.1,1.1,15.7,24.9,3.6,2.1,5.7,0.162,3,49
georges-niang-1,Georges Niang,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,104,2016,35,35,33.2,8.1,14.8,6.5,10.7,1.6,4.1,2.7,3.4,1.3,4.9,6.2,3.3,0.9,0.6,2.6,3.2,20.5,10.16,25.9,0.625,0.6,0.276,0.23,679.0,4.8,15.6,10.6,19.2,1.5,1.8,13.8,28.7,4.2,1.4,5.6,0.192,3,50
