ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ind,Ivy,MAAC,MAC,MEAC,MVC,MWC,Mid-Cont,NEC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,TS%,eFG%,3PAr,FTr,TRB%,AST%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
darryl-watkins-1,Darryl Watkins,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,117,2007,33,32,29.1,3.0,5.5,3.0,5.5,0.0,0.0,2.2,3.5,2.9,4.6,7.5,0.8,1.2,3.4,1.5,3.6,8.1,6.47,0.568,0.544,0.0,0.644,13.0,4.8,7.3,17.8,14.1,1.3,3.5,4.8,0.2,4,80
zabian-dowdell-1,Zabian Dowdell,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,86,2007,34,33,33.8,5.8,12.5,4.5,9.2,1.3,3.4,4.5,5.6,0.8,2.8,3.6,3.1,2.1,0.2,2.0,1.5,17.4,8.26,0.573,0.514,0.268,0.44799999999999995,6.4,19.5,0.5,11.5,26.7,3.2,2.2,5.4,0.18899999999999997,4,80
justin-cage-1,Justin Cage,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,102,2007,34,34,30.7,3.1,5.5,2.7,4.5,0.4,1.0,3.9,5.2,2.4,2.9,5.4,1.4,0.6,0.6,1.5,2.3,10.5,3.39,0.66,0.602,0.182,0.941,10.8,8.8,1.5,16.1,16.1,2.9,1.7,4.6,0.17800000000000002,4,80
coleman-collins-1,Coleman Collins,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,110,2007,33,27,24.3,2.8,5.7,2.8,5.7,0.0,0.0,2.1,3.2,1.6,3.2,4.8,0.8,0.5,1.1,1.3,2.1,7.8,8.26,0.541,0.503,0.0,0.5670000000000001,12.0,6.2,3.4,15.6,18.4,1.0,2.1,3.1,0.157,4,80
brandon-heath-1,Brandon Heath,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,89,2007,33,33,36.9,6.8,16.2,4.2,8.7,2.6,7.5,3.0,4.1,0.9,3.0,3.8,3.6,1.9,0.1,3.2,1.6,19.3,3.9,0.5329999999999999,0.503,0.46299999999999997,0.251,6.1,20.3,0.1,14.8,28.5,2.2,1.5,3.7,0.121,4,80
rashad-jones-jennings-1,Rashad Jones-Jennings,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203,104,2007,30,27,32.4,4.3,8.6,4.3,8.5,0.0,0.1,3.9,6.7,4.7,8.3,13.1,1.4,0.8,1.0,1.7,2.4,12.5,-5.56,0.53,0.502,0.012,0.7759999999999999,24.4,10.0,2.2,12.4,21.2,1.3,2.1,3.4,0.138,4,80
darnell-lazare-1,Darnell Lazare,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,103,2007,30,25,24.0,3.0,5.4,3.0,5.4,0.0,0.0,1.4,2.2,1.4,3.1,4.5,0.7,0.8,0.4,1.6,1.8,7.4,7.44,0.5720000000000001,0.556,0.0,0.40700000000000003,10.9,5.9,1.1,20.2,17.4,1.2,1.4,2.6,0.142,4,80
torrell-martin-1,Torrell Martin,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,90,2007,27,26,28.1,5.5,11.0,3.5,5.6,2.0,5.4,1.5,2.4,2.1,3.6,5.7,1.5,1.1,0.2,1.4,1.8,14.5,-1.2,0.594,0.5870000000000001,0.49,0.221,11.9,11.2,0.5,10.3,24.5,2.4,1.8,4.2,0.22,4,80
david-monds-1,David Monds,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,108,2007,34,17,22.2,2.6,5.4,2.3,4.5,0.3,0.9,1.2,2.1,1.5,3.5,5.0,0.9,0.3,0.7,1.3,2.3,6.7,6.34,0.521,0.505,0.158,0.39899999999999997,13.5,7.4,2.4,16.5,17.2,0.6,1.2,1.8,0.094,4,80
dan-nwaelele-1,Dan Nwaelele,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,93,2007,35,35,32.2,4.7,9.0,2.5,4.2,2.2,4.8,2.8,3.4,0.7,2.8,3.5,1.8,0.9,0.2,1.7,1.7,14.3,3.34,0.67,0.636,0.535,0.377,7.6,13.0,0.6,13.7,23.1,4.8,1.7,6.5,0.22899999999999998,4,80
brent-petway-1,Brent Petway,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,95,2007,35,32,23.1,2.7,4.4,2.7,4.4,0.0,0.0,1.5,2.3,2.1,3.8,5.9,1.0,0.6,1.5,1.5,2.5,6.8,6.79,0.617,0.604,0.0,0.532,15.8,9.6,4.9,21.5,16.2,1.8,2.3,4.2,0.20600000000000002,4,80
terrence-roberts-1,Terrence Roberts,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,103,2007,33,33,28.8,3.5,6.5,3.5,6.3,0.0,0.2,1.9,3.9,2.9,5.2,8.1,1.2,0.9,1.4,1.8,3.2,8.9,6.47,0.537,0.545,0.027999999999999997,0.601,14.1,8.1,3.0,18.2,16.7,1.0,2.5,3.5,0.149,4,80
curtis-sumpter-1,Curtis Sumpter,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,102,2007,32,29,30.5,5.7,12.7,4.1,8.3,1.6,4.4,4.4,5.4,2.6,4.6,7.2,0.9,0.9,0.9,2.2,3.0,17.4,9.16,0.568,0.511,0.349,0.428,13.9,7.2,2.2,12.5,28.7,2.8,2.7,5.5,0.226,4,80
kammron-taylor-1,Kammron Taylor,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,79,2007,36,36,32.8,4.0,9.4,2.1,4.5,1.9,4.9,3.4,4.4,0.4,1.8,2.3,1.9,0.5,0.1,1.7,0.6,13.3,6.95,0.5760000000000001,0.521,0.521,0.462,4.2,12.4,0.1,12.8,21.6,2.8,1.4,4.2,0.14300000000000002,4,80
larry-turner-1,Larry Turner,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,211,108,2007,32,26,22.3,2.3,5.2,2.3,5.2,0.0,0.0,1.3,2.3,2.2,4.0,6.1,0.5,0.3,0.8,1.8,3.3,5.8,-5.69,0.457,0.431,0.006,0.431,15.6,5.0,2.6,22.1,18.3,-0.2,1.4,1.3,0.071,4,80
courtney-sims-1,Courtney Sims,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,111,2007,35,29,24.6,4.1,7.2,4.1,7.2,0.0,0.0,3.3,4.5,1.9,4.3,6.2,0.5,0.5,1.3,2.2,2.9,11.5,6.79,0.614,0.57,0.0,0.633,15.8,5.5,4.1,18.9,25.0,3.0,2.2,5.1,0.239,4,80
shagari-alleyne-1,Shagari Alleyne,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221,122,2006,22,2,6.2,0.8,1.5,0.8,1.5,0.0,0.0,0.3,0.5,0.5,0.8,1.3,0.2,0.1,0.7,0.6,0.4,2.0,8.88,0.585,0.563,0.0,0.313,12.3,7.2,7.9,27.6,18.9,0.3,0.6,0.9,0.259,4,80
derrick-rose-1,Derrick Rose,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,86,2008,40,39,29.2,5.2,10.9,4.3,8.3,0.9,2.6,3.7,5.1,1.4,3.2,4.5,4.7,1.2,0.4,2.7,1.7,14.9,5.76,0.56,0.517,0.239,0.47,8.3,30.4,0.9,16.7,26.0,2.8,3.8,6.6,0.226,0,1
michael-beasley-1,Michael Beasley,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,106,2008,33,33,31.5,9.3,17.5,8.2,14.6,1.1,2.9,6.5,8.5,4.0,8.4,12.4,1.2,1.3,1.6,2.9,2.6,26.2,7.79,0.61,0.563,0.165,0.484,21.3,9.3,3.7,11.8,35.0,5.4,5.4,10.7,0.413,0,2
oj-mayo-1,O.J. Mayo,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,95,2008,33,32,36.8,7.2,16.2,4.5,9.7,2.7,6.5,3.7,4.6,1.1,3.5,4.5,3.3,1.5,0.4,3.5,2.4,20.7,8.59,0.562,0.524,0.401,0.284,7.4,21.4,0.7,16.1,31.8,3.4,1.8,5.2,0.172,0,3
russell-westbrook-1,Russell Westbrook,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,84,2008,39,34,33.8,4.7,10.0,4.0,8.1,0.7,2.0,2.7,3.8,1.6,2.4,3.9,4.3,1.6,0.2,2.5,2.4,12.7,7.71,0.5379999999999999,0.499,0.19699999999999998,0.384,7.1,24.4,0.4,17.2,21.8,2.0,3.3,5.3,0.161,0,4
kevin-love-1,Kevin Love,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,117,2008,39,38,29.6,5.8,10.4,5.1,8.3,0.7,2.1,5.1,6.6,3.6,7.0,10.6,1.9,0.7,1.4,2.0,1.9,17.5,7.71,0.644,0.595,0.20199999999999999,0.635,22.1,14.1,3.6,12.9,27.0,5.6,5.7,11.3,0.391,0,5
eric-gordon-1,Eric Gordon,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,100,2008,32,32,34.7,5.8,13.3,3.6,6.8,2.2,6.5,7.2,8.7,0.7,2.5,3.3,2.4,1.3,0.6,3.6,2.2,20.9,6.08,0.601,0.515,0.489,0.652,5.5,15.2,1.3,17.1,30.8,4.2,1.8,6.0,0.217,0,7
joe-alexander-1,Joe Alexander,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,104,2008,36,34,31.6,6.1,13.2,5.8,12.0,0.3,1.1,4.4,5.4,1.9,4.5,6.4,2.4,0.7,1.5,2.2,2.9,16.9,7.16,0.536,0.474,0.086,0.409,11.8,16.7,3.7,12.4,28.9,2.2,3.9,6.1,0.213,0,8
brook-lopez-1,Brook Lopez,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213,117,2008,27,25,30.8,6.8,14.6,6.8,14.3,0.0,0.2,5.7,7.2,2.9,5.3,8.2,1.4,0.6,2.1,2.1,2.4,19.3,6.95,0.537,0.46799999999999997,0.015,0.494,15.3,11.3,4.9,10.7,33.7,2.0,3.5,5.4,0.261,0,10
jerryd-bayless-1,Jerryd Bayless,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,90,2008,30,30,35.7,5.8,12.6,3.8,7.8,2.0,4.8,6.2,7.4,0.4,2.3,2.7,4.0,1.0,0.1,3.0,2.2,19.7,10.22,0.612,0.536,0.384,0.59,4.9,25.0,0.2,15.5,29.2,4.0,0.8,4.8,0.17800000000000002,0,11
jason-thompson-1,Jason Thompson,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,113,2008,34,34,34.6,8.1,14.4,7.8,13.4,0.3,1.0,3.9,6.7,3.4,8.8,12.1,2.7,1.1,2.7,2.9,2.9,20.4,-3.72,0.579,0.5710000000000001,0.069,0.466,19.7,17.3,5.3,14.2,29.0,3.5,3.4,6.9,0.23600000000000002,0,12
anthony-randolph-1,Anthony Randolph,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,92,2008,31,31,32.8,5.9,12.7,5.8,12.1,0.1,0.6,3.7,5.4,2.8,5.7,8.5,1.2,1.1,2.3,3.0,2.7,15.6,5.66,0.511,0.467,0.048,0.42100000000000004,14.2,8.5,4.6,16.3,28.0,1.1,2.3,3.5,0.136,0,14
robin-lopez-1,Robin Lopez,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213,115,2008,36,30,24.5,3.9,7.3,3.9,7.3,0.0,0.0,2.4,3.7,2.6,3.1,5.7,0.6,0.5,2.3,1.8,2.6,10.2,6.95,0.565,0.536,0.004,0.504,13.3,5.4,6.8,16.2,22.7,1.8,4.1,5.9,0.26899999999999996,0,15
roy-hibbert-1,Roy Hibbert,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,126,2008,34,34,26.3,5.3,8.6,5.2,8.6,0.1,0.1,2.7,4.2,2.2,4.1,6.4,1.9,0.5,2.2,1.7,2.7,13.4,7.23,0.626,0.614,0.01,0.49,14.5,16.6,6.3,13.6,25.9,3.5,3.3,6.8,0.305,1,17
javale-mcgee-1,JaVale McGee,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213,107,2008,33,31,27.3,5.7,10.8,5.3,9.5,0.4,1.3,2.2,4.3,2.5,4.8,7.3,0.6,0.8,2.8,2.4,2.5,14.1,-0.11,0.55,0.5489999999999999,0.11800000000000001,0.395,15.1,4.7,6.7,15.9,27.7,1.8,2.2,4.0,0.179,1,18
jj-hickson-1,J.J. Hickson,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,109,2008,31,26,28.7,5.3,8.9,5.3,8.9,0.0,0.0,4.3,6.3,2.6,5.9,8.5,1.0,0.7,1.5,2.7,1.9,14.8,9.06,0.621,0.591,0.004,0.7070000000000001,17.4,9.2,3.5,18.4,26.8,3.2,0.7,3.9,0.175,1,19
ryan-anderson-1,Ryan Anderson,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,97,2008,33,33,32.8,7.0,14.2,5.0,9.5,1.9,4.7,5.2,6.0,3.0,6.9,9.9,1.4,0.4,0.5,2.2,2.2,21.1,8.45,0.618,0.5589999999999999,0.33299999999999996,0.424,17.9,9.7,1.1,11.6,29.4,4.4,1.1,5.5,0.204,1,21
george-hill-1,George Hill,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,188,81,2008,32,32,36.8,6.9,12.6,5.3,9.2,1.5,3.4,6.2,7.7,1.5,5.2,6.8,4.3,1.8,0.4,2.9,2.8,21.5,-2.41,0.6609999999999999,0.605,0.27,0.606,12.1,24.2,0.8,15.3,28.1,5.7,2.1,7.8,0.266,1,26
donte-greene-1,Donte Greene,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,102,2008,35,35,35.8,6.2,14.9,3.7,7.4,2.6,7.5,2.7,3.8,1.7,5.5,7.2,2.0,1.3,1.6,2.6,2.9,17.7,7.96,0.531,0.505,0.501,0.255,10.8,10.6,2.9,13.5,24.9,1.9,2.0,3.9,0.124,1,28
dj-white-1,D.J. White,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,113,2008,33,33,33.5,6.5,10.8,6.5,10.7,0.0,0.1,4.3,6.2,3.0,7.3,10.3,0.8,0.8,1.6,1.9,2.5,17.4,6.08,0.632,0.606,0.008,0.5770000000000001,18.0,5.2,3.5,12.2,23.8,4.2,3.4,7.6,0.275,1,29
jr-giddens-1,J.R. Giddens,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196,97,2008,33,33,32.2,6.4,12.3,5.6,10.1,0.8,2.3,2.8,4.8,1.7,7.1,8.8,3.1,1.4,1.2,2.2,1.9,16.3,1.72,0.5579999999999999,0.547,0.184,0.386,16.8,22.5,3.0,13.2,27.4,2.5,4.7,7.2,0.26899999999999996,1,30
walter-sharpe-1,Walter Sharpe,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,111,2008,12,10,24.9,5.7,10.8,5.7,10.6,0.0,0.3,2.8,5.4,1.8,5.0,6.8,1.7,1.2,1.8,2.8,3.0,14.2,2.09,0.528,0.523,0.023,0.5,15.6,16.8,5.2,17.4,33.0,0.5,1.2,1.7,0.228,2,32
joey-dorsey-1,Joey Dorsey,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,121,2008,38,33,25.2,2.8,4.4,2.8,4.4,0.0,0.0,1.2,3.1,3.5,6.0,9.5,0.5,1.1,1.9,1.1,2.8,6.9,5.76,0.584,0.647,0.0,0.713,20.3,3.5,5.4,15.5,13.1,1.4,6.0,7.5,0.311,2,33
sonny-weems-1,Sonny Weems,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,92,2008,34,34,31.4,5.8,12.5,4.2,8.2,1.6,4.3,1.8,2.2,1.6,2.8,4.5,2.6,1.3,0.2,2.8,2.2,15.0,6.73,0.552,0.527,0.344,0.179,8.3,17.3,0.5,17.2,25.4,2.2,1.6,3.8,0.141,2,39
sean-singletary-1,Sean Singletary,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,83,2008,33,33,34.0,6.2,14.4,4.4,9.6,1.8,4.8,5.7,6.7,0.8,3.1,3.8,6.1,1.8,0.0,3.9,2.7,19.8,5.63,0.562,0.48700000000000004,0.332,0.466,6.3,37.7,0.1,18.0,29.9,3.0,1.7,4.6,0.16399999999999998,2,42
pat-ewing-1,Pat Ewing,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,108,2008,34,12,21.7,2.2,4.1,1.8,2.8,0.4,1.4,1.4,2.1,1.4,2.8,4.2,1.8,1.0,0.7,1.6,2.4,6.1,7.23,0.598,0.575,0.32899999999999996,0.521,11.6,16.0,2.3,23.6,17.1,1.4,2.0,3.4,0.184,2,43
trent-plaisted-1,Trent Plaisted,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211,111,2008,35,35,27.4,5.8,10.7,5.8,10.7,0.0,0.0,4.0,7.4,2.1,5.5,7.7,1.5,0.4,1.0,2.4,2.3,15.6,1.33,0.5489999999999999,0.542,0.0,0.6970000000000001,15.5,13.0,2.5,14.5,30.3,2.3,3.0,5.3,0.221,3,46
malik-hairston-1,Malik Hairston,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,99,2008,31,31,31.5,5.7,10.8,4.0,6.9,1.7,3.9,3.3,4.5,1.5,3.4,4.8,2.1,0.6,0.8,1.8,2.9,16.3,7.65,0.63,0.603,0.358,0.41200000000000003,9.3,14.0,1.8,12.1,24.2,3.5,1.0,4.5,0.184,3,48
devon-hardin-1,DeVon Hardin,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,113,2008,30,26,23.8,3.3,5.9,3.3,5.9,0.0,0.0,2.8,4.4,1.8,5.6,7.4,0.7,0.6,1.2,1.4,2.5,9.3,8.45,0.584,0.5539999999999999,0.0,0.746,18.3,5.3,3.5,15.2,19.8,1.4,1.2,2.7,0.15,3,50
shan-foster-1,Shan Foster,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,92,2008,34,34,33.7,7.1,13.6,3.2,5.2,3.9,8.4,2.1,2.8,1.1,3.8,4.9,1.6,1.1,0.2,1.7,1.9,20.3,5.54,0.679,0.667,0.618,0.207,8.4,10.7,0.5,10.2,24.2,5.5,1.0,6.5,0.22699999999999998,3,51
maarty-leunen-1,Maarty Leunen,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,99,2008,32,32,34.7,4.9,8.8,3.1,5.0,1.8,3.8,3.5,4.4,2.2,7.0,9.2,2.8,0.9,0.3,1.6,2.4,15.2,7.65,0.696,0.664,0.42700000000000005,0.505,16.0,15.6,0.7,12.5,18.6,4.3,1.2,5.5,0.19699999999999998,3,54
james-gist-1,James Gist,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,106,2008,33,33,32.0,5.9,11.8,5.2,9.7,0.7,2.2,3.5,4.7,1.8,6.1,7.9,1.4,1.3,2.3,2.7,3.1,15.9,7.28,0.564,0.524,0.182,0.39899999999999997,13.3,9.0,4.7,16.2,25.1,2.4,2.4,4.9,0.184,3,57
joe-crawford-1,Joe Crawford,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,95,2008,30,22,33.6,6.3,13.4,4.2,7.6,2.1,5.8,3.3,4.3,1.0,2.6,3.6,2.1,0.6,0.2,2.8,2.7,17.9,7.09,0.581,0.547,0.431,0.324,6.7,16.0,0.4,15.2,28.9,3.1,0.6,3.7,0.146,3,58
deron-washington-1,Deron Washington,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,91,2008,35,35,33.1,4.2,10.1,3.7,8.2,0.5,1.9,4.2,6.3,2.0,4.5,6.5,2.3,1.0,0.6,2.1,2.9,13.1,6.54,0.502,0.442,0.19,0.62,11.3,14.2,1.4,13.9,22.8,0.9,2.6,3.6,0.12300000000000001,3,59
anthony-morrow-1,Anthony Morrow,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,95,2008,32,32,29.7,4.8,10.5,2.3,4.8,2.5,5.7,2.1,2.4,1.2,2.9,4.1,1.1,1.1,0.3,1.0,1.9,14.3,9.57,0.611,0.579,0.539,0.23199999999999998,8.0,6.8,0.8,8.1,20.4,2.7,0.7,3.4,0.145,4,80
brian-roberts-1,Brian Roberts,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,79,2008,34,34,34.7,6.1,12.9,3.2,6.4,2.9,6.5,3.3,3.8,0.2,2.6,2.8,3.4,0.4,0.1,2.8,1.8,18.4,4.06,0.629,0.59,0.503,0.295,5.2,23.9,0.3,15.9,27.3,4.9,1.0,5.8,0.198,4,80
greg-stiemsma-1,Greg Stiemsma,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,117,2008,35,7,11.5,1.5,2.7,1.5,2.7,0.0,0.0,0.5,0.7,1.1,2.0,3.1,0.7,0.4,1.1,0.7,1.5,3.5,6.73,0.5820000000000001,0.5479999999999999,0.0,0.247,16.2,13.6,7.6,19.4,17.3,0.8,3.3,4.1,0.406,4,80
gary-forbes-1,Gary Forbes,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,99,2008,36,36,33.7,6.5,15.9,4.9,10.5,1.6,5.4,4.9,6.8,1.8,5.7,7.5,3.0,1.1,0.7,3.1,2.4,19.4,3.77,0.508,0.457,0.341,0.425,11.4,17.8,1.3,14.1,29.9,1.4,2.2,3.6,0.11900000000000001,4,80
rob-kurz-1,Rob Kurz,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,105,2008,33,33,28.6,3.8,8.4,2.6,5.4,1.2,3.0,3.7,4.3,1.9,5.2,7.1,1.9,0.6,1.5,2.1,3.0,12.5,7.03,0.594,0.52,0.35600000000000004,0.514,12.9,12.2,3.2,16.4,21.0,2.3,2.9,5.2,0.221,4,80
brian-butch-1,Brian Butch,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,106,2008,36,36,24.6,4.5,9.9,3.8,7.6,0.7,2.3,2.7,4.2,2.1,4.4,6.6,0.8,0.6,0.8,1.4,1.9,12.4,6.73,0.523,0.49200000000000005,0.228,0.423,16.2,8.2,2.5,10.7,29.1,1.5,4.0,5.5,0.248,4,80
