ID,Name,Age,Position,Height,Weight,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
blake-griffin-1,Blake Griffin,20,Forward,208,113,2009,Oklahoma,Big 12,35,35,33.3,8.6,13.1,.654,8.5,12.9,.659,0.1,0.2,.375,5.5,9.3,.590,3.9,10.5,14.4,2.3,1.1,1.2,3.3,2.5,22.7,6.88,,.648,.657,.017,.706,,,,24.0,16.3,,2.6,15.9,30.8,6.1,3.5,9.7,.332,Top15,1
hasheem-thabeet-1,Hasheem Thabeet,22,Center,221,119,2009,UConn,Big East,36,36,31.8,4.9,7.7,.640,4.9,7.7,.640,0.0,0.0,,3.7,5.9,.627,3.7,7.1,10.8,0.5,0.6,4.2,1.9,2.5,13.6,8.57,,.646,.640,.000,.763,,,,17.9,2.9,,9.2,15.2,19.0,3.8,5.6,9.4,.329,Top15,2
james-harden-1,James Harden,19,Guard,196,98,2009,Arizona State,Pac-10,35,35,35.8,6.3,12.9,.489,4.7,8.3,.564,1.7,4.7,.356,5.8,7.7,.756,1.4,4.2,5.6,4.2,1.7,0.3,3.4,2.8,20.1,7.82,,.607,.553,.361,.597,,,,10.4,29.2,,0.8,16.9,32.5,5.1,2.0,7.2,.229,Top15,3
tyreke-evans-1,Tyreke Evans,19,Guard,198,99,2009,Memphis,CUSA,37,35,29.0,6.2,13.6,.455,5.3,10.3,.514,0.9,3.4,.274,3.7,5.2,.711,1.3,4.1,5.4,3.9,2.1,0.8,3.6,2.4,17.1,4.63,,.529,.489,.246,.384,,,,10.2,30.0,,2.2,18.2,33.1,2.4,4.8,7.2,.268,Top15,4
jonny-flynn-1,Jonny Flynn,20,Guard,183,83,2009,Syracuse,Big East,38,38,37.3,5.8,12.5,.460,4.6,8.8,.521,1.2,3.7,.317,4.7,6.0,.786,0.6,2.2,2.7,6.7,1.4,0.2,3.4,1.4,17.4,9.48,,.567,.507,.298,.481,,,,,,,,18.1,,3.3,1.5,4.9,.137,Top15,6
stephen-curry-1,Stephen Curry,21,Guard,190,83,2009,Davidson,Southern,34,34,33.7,9.2,20.2,.454,5.4,10.3,.519,3.8,9.9,.387,6.5,7.4,.876,0.6,3.8,4.4,5.6,2.5,0.2,3.7,2.4,28.6,-3.33,,.604,.549,.489,.365,,,,6.9,40.2,,0.6,13.5,38.3,6.4,3.6,9.9,.348,Top15,7
jordan-hill-1,Jordan Hill,21,Forward,208,106,2009,Arizona,Pac-10,34,34,35.7,7.4,13.8,.537,7.4,13.8,.537,0.0,0.0,,3.4,5.3,.654,4.2,6.8,11.0,1.5,0.9,1.7,2.9,3.0,18.3,8.80,,.560,.537,.000,.382,,,,19.0,9.6,,3.9,14.9,28.2,3.0,2.1,5.1,.167,Top15,8
demar-derozan-1,DeMar DeRozan,19,Forward,201,99,2009,USC,Pac-10,35,35,33.4,5.5,10.5,.523,5.3,9.5,.562,0.2,1.0,.167,2.7,4.2,.646,2.4,3.3,5.7,1.5,0.9,0.4,2.1,2.1,13.9,9.15,,.555,.531,.098,.401,,,,,,,,14.3,,2.4,1.7,4.1,.140,Top15,9
brandon-jennings-1,Brandon Jennings,19,Forward,198,103,2004,Purdue-Fort Wayne,Ind,22,1,11.9,0.7,2.0,.333,0.3,1.0,.318,0.4,1.0,.348,0.5,0.5,.833,0.7,1.3,2.0,0.5,0.3,0.0,0.6,0.9,2.2,1.00,,.473,.422,.511,.267,,,,10.1,9.1,,0.0,20.4,12.6,0.0,0.0,0.1,.010,Top15,10
terrence-williams-1,Terrence Williams,21,Forward,198,99,2009,Louisville,Big East,37,36,34.2,4.6,10.6,.431,3.0,6.6,.459,1.5,4.0,.385,1.8,3.2,.581,1.4,7.2,8.6,5.0,2.3,0.8,2.3,1.7,12.5,8.41,,.517,.504,.378,.298,,,,,,,,16.1,,1.5,4.6,6.2,.195,Top15,11
gerald-henderson-2,Gerald Henderson,21,Guard,196,97,2009,Duke,ACC,37,36,29.7,5.8,12.8,.450,4.6,9.5,.490,1.1,3.3,.336,3.9,5.1,.761,1.2,3.7,4.9,2.5,1.2,0.8,2.2,1.7,16.5,9.07,,.542,.494,.258,.397,,,,9.5,18.0,,2.0,12.5,28.3,2.5,3.0,5.5,.201,Top15,12
tyler-hansbrough-1,Tyler Hansbrough,23,Forward,206,113,2009,UNC,ACC,34,34,30.3,6.6,12.8,.514,6.3,12.1,.521,0.3,0.7,.391,7.3,8.7,.841,3.0,5.1,8.1,1.0,1.2,0.4,1.9,2.3,20.7,8.35,,.613,.524,.053,.682,,,,13.9,5.8,,0.8,9.9,27.4,4.2,2.5,6.7,.261,Top15,13
earl-clark-1,Earl Clark,21,Forward,206,102,2009,Louisville,Big East,37,36,34.3,5.5,11.9,.457,4.6,9.4,.493,0.8,2.6,.326,2.4,3.8,.647,2.8,5.9,8.7,3.2,1.0,1.4,3.2,1.9,14.2,8.41,,.517,.492,.215,.314,,,,,,,,19.0,,1.6,4.2,5.8,.184,Top15,14
austin-daye-1,Austin Daye,21,Forward,211,90,2009,Gonzaga,WCC,34,33,26.3,4.7,9.8,.477,3.6,7.3,.494,1.1,2.5,.429,2.3,3.2,.706,1.1,5.8,6.8,1.1,0.7,2.1,2.1,2.9,12.7,3.55,,.560,.532,.252,.327,,,,14.5,7.8,,6.2,15.9,26.0,2.1,3.6,5.7,.255,Top15,15
james-johnson-2,James Johnson,22,Forward,203,111,2009,Wake Forest,ACC,31,31,30.5,6.0,11.1,.542,5.3,8.9,.598,0.7,2.2,.319,2.2,3.2,.697,2.5,6.0,8.5,2.0,1.4,1.5,2.4,2.9,15.0,7.36,,.593,.574,.200,.287,,,,,,,,15.9,,2.7,2.6,5.3,.224,Top30,16
jrue-holiday-1,Jrue Holiday,19,Guard,190,81,2009,UCLA,Pac-10,35,35,27.1,3.2,7.1,.450,2.4,4.6,.528,0.8,2.5,.307,1.3,1.8,.726,1.3,2.5,3.8,3.7,1.6,0.5,2.1,2.1,8.5,7.19,,.532,.504,.353,.249,,,,8.9,23.8,,1.7,21.2,19.3,1.2,2.1,3.3,.138,Top30,17
ty-lawson-1,Ty Lawson,21,Guard,180,88,2009,UNC,ACC,35,35,29.9,5.2,9.8,.532,3.7,6.7,.560,1.5,3.1,.472,4.7,5.9,.798,0.7,2.3,3.0,6.6,2.1,0.1,1.9,1.7,16.6,8.35,,.659,.607,.316,.608,,,,5.1,35.6,,0.3,13.0,21.4,4.4,2.5,6.9,.263,Top30,18
jeff-teague-1,Jeff Teague,21,Guard,188,81,2009,Wake Forest,ACC,31,31,32.0,5.8,12.0,.485,4.4,8.7,.502,1.5,3.3,.441,5.8,7.1,.817,0.5,2.8,3.3,3.5,1.9,0.6,3.4,2.2,18.8,7.36,,.615,.546,.275,.590,,,,,,,,18.0,,3.8,1.8,5.6,.227,Top30,19
eric-maynor-1,Eric Maynor,22,Guard,188,79,2009,VCU,CAA,34,34,35.5,7.3,15.8,.463,5.4,10.4,.516,1.9,5.4,.361,5.8,7.1,.815,0.5,3.1,3.6,6.2,1.7,0.2,3.0,2.4,22.4,-0.65,,.583,.524,.341,.453,,,,,,,,13.4,,4.7,2.2,6.9,.230,Top30,20
darren-collison-1,Darren Collison,21,Guard,185,72,2009,UCLA,Pac-10,35,35,31.5,5.0,9.8,.509,3.8,6.9,.558,1.2,3.0,.394,3.2,3.6,.897,0.5,1.9,2.4,4.7,1.6,0.1,2.5,1.5,14.4,7.19,,.624,.568,.302,.366,,,,4.9,28.4,,0.4,17.7,23.1,3.8,1.6,5.4,.196,Top30,21
taj-gibson-1,Taj Gibson,24,Forward,206,102,2009,USC,Pac-10,35,35,33.7,5.4,9.0,.601,5.4,9.0,.601,0.0,0.0,,3.4,5.2,.659,3.5,5.5,9.0,1.3,1.0,2.9,2.1,2.9,14.3,9.15,,.621,.601,.000,.576,,,,,,,,15.2,,3.8,3.8,7.7,.260,Top30,26
demarre-carroll-1,DeMarre Carroll,22,Forward,203,102,2009,Missouri,Big 12,38,38,28.0,6.5,11.6,.558,6.1,10.4,.579,0.4,1.2,.364,3.2,5.0,.634,2.4,4.8,7.2,2.2,1.6,0.7,1.5,2.2,16.6,6.72,,.591,.576,.100,.433,,,,13.9,15.2,,1.8,9.5,25.9,3.6,3.6,7.2,.271,Top30,27
wayne-ellington-1,Wayne Ellington,21,Guard,193,90,2009,UNC,ACC,38,37,30.4,5.7,11.7,.483,3.4,6.3,.539,2.2,5.4,.417,2.3,2.9,.777,1.5,3.4,4.9,2.7,0.9,0.2,1.6,1.5,15.8,8.35,,.604,.579,.458,.252,,,,8.3,14.5,,0.4,11.1,21.5,3.5,2.0,5.5,.189,Top30,28
toney-douglas-1,Toney Douglas,23,Guard,185,92,2009,Florida State,ACC,35,35,36.5,6.8,15.3,.446,4.4,9.0,.489,2.4,6.3,.385,5.4,6.6,.810,0.8,3.1,3.9,2.9,1.8,0.4,2.5,2.2,21.5,7.91,,.581,.525,.412,.433,,,,6.1,20.2,,0.9,11.9,29.0,4.6,1.7,6.3,.196,Top30,29
jermaine-taylor-1,Jermaine Taylor,22,Guard,193,92,2009,UCF,CUSA,31,31,31.9,9.4,19.5,.480,6.4,11.6,.551,3.0,7.9,.376,4.5,5.5,.812,1.9,3.3,5.2,1.9,1.3,0.8,2.8,1.8,26.2,1.26,,.591,.556,.404,.281,,,,9.7,17.5,,2.1,11.2,39.3,4.9,1.4,6.2,.252,Top45,32
dante-cunningham-1,Dante Cunningham,22,Forward,206,104,2009,Villanova,Big East,38,38,31.6,6.4,12.2,.525,6.4,12.2,.527,0.0,0.1,.000,3.3,4.7,.697,2.6,4.9,7.5,1.2,1.2,1.2,2.2,2.7,16.1,8.72,,.557,.525,.004,.383,,,,,,,,13.0,,2.8,3.6,6.3,.212,Top45,33
dajuan-summers-1,DaJuan Summers,21,Forward,203,107,2009,Georgetown,Big East,31,31,29.4,4.4,9.3,.474,2.7,5.0,.552,1.7,4.4,.385,3.1,4.4,.713,1.2,3.0,4.1,1.3,1.1,0.7,2.6,2.6,13.6,8.97,,.598,.564,.467,.471,,,,8.7,9.8,,1.9,18.6,25.7,2.8,1.2,4.0,.177,Top45,35
sam-young-1,Sam Young,24,Forward,198,99,2009,Pitt,Big East,36,36,31.8,7.3,14.4,.502,5.8,10.4,.552,1.5,4.0,.372,3.2,4.3,.740,1.9,4.3,6.3,1.1,1.0,0.8,2.4,1.7,19.2,8.61,,.582,.554,.279,.296,,,,11.2,7.1,,2.1,12.9,29.0,3.9,3.1,6.9,.242,Top45,36
dejuan-blair-1,DeJuan Blair,20,Forward,201,120,2009,Pitt,Big East,35,35,27.3,6.5,10.9,.593,6.5,10.9,.593,0.0,0.0,,2.8,4.6,.605,5.6,6.8,12.3,1.2,1.5,1.0,1.3,2.7,15.7,8.61,,.601,.593,.000,.425,,,,25.7,9.1,,2.8,8.8,25.7,3.5,4.8,8.2,.345,Top45,37
jon-brockman-1,Jon Brockman,22,Forward,201,115,2009,Washington,Pac-10,34,34,30.5,5.6,10.6,.526,5.6,10.6,.528,0.0,0.0,.000,3.7,5.8,.640,4.2,7.3,11.5,1.1,0.9,0.1,1.9,3.0,14.9,8.19,,.557,.526,.003,.546,,,,,,,,12.5,,2.3,2.8,5.1,.197,Top45,38
derrick-brown-1,Derrick Brown,21,Forward,203,102,2009,Xavier,A-10,35,35,29.5,4.9,9.6,.504,3.7,7.1,.530,1.1,2.6,.433,2.9,3.9,.741,2.3,3.7,6.1,1.9,0.7,0.9,1.7,2.5,13.7,4.65,,.597,.562,.267,.401,,,,,,,,13.2,,3.2,2.4,5.6,.218,Top45,40
jodie-meeks-1,Jodie Meeks,21,Guard,196,94,2009,Kentucky,SEC,36,36,34.4,7.3,15.8,.463,4.1,7.8,.521,3.3,8.0,.406,5.9,6.5,.902,0.5,2.9,3.4,1.8,1.3,0.1,2.7,1.9,23.7,4.82,,.629,.566,.507,.412,,,,5.7,11.7,,0.3,12.4,30.9,6.3,1.1,7.4,.240,Top45,41
patrick-beverley-1,Patrick Beverley,20,Guard,185,81,2008,Arkansas,SEC,35,33,33.8,3.9,9.4,.412,2.0,4.5,.449,1.9,4.9,.378,2.4,3.8,.644,1.2,5.4,6.6,2.4,1.3,0.5,2.0,2.4,12.1,6.73,,.537,.511,.521,.400,,,,11.4,12.9,,1.0,14.9,19.0,1.5,2.1,3.6,.121,Top45,42
marcus-thornton-1,Marcus Thornton,22,Guard,193,92,2009,LSU,SEC,35,35,31.9,7.3,15.5,.472,5.1,9.7,.522,2.2,5.7,.388,4.3,5.7,.745,2.0,3.5,5.5,2.1,1.6,0.4,1.8,2.1,21.1,3.27,,.580,.544,.371,.369,,,,9.5,15.4,,0.9,9.1,30.9,4.2,2.4,6.6,.235,Top45,43
chase-budinger-1,Chase Budinger,21,Forward,201,98,2009,Arizona,Pac-10,35,35,37.6,6.3,13.0,.480,4.3,8.2,.528,1.9,4.8,.399,3.6,4.5,.801,1.4,4.8,6.2,3.4,1.4,0.5,2.4,1.9,18.0,8.80,,.594,.554,.368,.342,,,,10.1,19.0,,1.0,13.8,24.6,3.9,1.3,5.2,.159,Top45,44
nick-calathes-1,Nick Calathes,20,Guard,198,87,2009,Florida,SEC,36,35,33.3,5.7,11.8,.482,3.7,6.6,.555,2.0,5.2,.390,3.8,5.3,.707,0.9,4.5,5.3,6.4,1.9,0.2,3.3,1.9,17.2,3.88,,.599,.568,.440,.449,,,,,,,,18.7,,4.0,2.4,6.4,.212,Top45,45
danny-green-1,Danny Green,22,Forward,196,95,2009,UNC,ACC,38,38,27.4,4.8,10.3,.471,2.8,5.4,.517,2.0,4.8,.418,1.4,1.6,.852,1.8,2.8,4.7,2.7,1.8,1.3,1.7,2.2,13.1,8.35,,.592,.569,.471,.156,,,,8.9,16.3,,3.4,13.0,20.5,2.7,3.6,6.3,.241,Top60,46
taylor-griffin-1,Taylor Griffin,23,Forward,201,107,2009,Oklahoma,Big 12,36,36,30.0,3.5,6.5,.536,3.3,6.1,.548,0.1,0.4,.357,2.5,3.6,.700,2.3,3.6,5.8,1.3,1.3,1.0,1.7,2.8,9.6,6.88,,.587,.547,.060,.558,,,,10.8,7.9,,2.5,17.4,16.2,2.0,2.3,4.3,.159,Top60,48
goran-suton-1,Goran Suton,23,Center,208,111,2009,Michigan State,Big Ten,32,29,26.7,3.8,7.4,.521,3.2,5.9,.543,0.7,1.5,.438,2.1,2.5,.848,2.9,5.5,8.4,1.6,1.1,0.5,1.8,2.5,10.4,9.37,,.611,.566,.203,.335,,,,18.3,12.0,,1.6,17.5,19.1,2.4,2.9,5.3,.247,Top60,50
jack-mcclinton-1,Jack McClinton,24,Guard,185,83,2009,Miami (FL),ACC,32,31,32.2,6.3,13.9,.449,3.1,6.9,.446,3.2,7.0,.453,3.6,4.1,.885,0.6,2.5,3.1,2.8,0.8,0.0,2.6,1.6,19.3,9.04,,.608,.563,.501,.294,,,,5.2,21.0,,0.1,14.2,28.3,4.2,1.3,5.5,.214,Top60,51
aj-price-1,A.J. Price,22,Guard,188,82,2009,UConn,Big East,35,35,31.8,4.9,11.9,.408,2.5,6.1,.413,2.3,5.8,.402,2.7,3.7,.721,0.6,2.9,3.5,4.7,0.7,0.0,2.7,1.3,14.7,8.57,,.538,.506,.489,.309,,,,5.8,28.2,,0.0,16.4,25.1,2.1,1.9,4.0,.144,Top60,52
robert-vaden-1,Robert Vaden,24,Guard,196,92,2009,Alabama-Birmingham,CUSA,34,34,36.5,6.1,15.4,.397,2.8,5.8,.480,3.3,9.5,.346,2.2,2.9,.740,0.7,4.2,4.9,2.1,1.0,0.6,2.5,1.8,17.6,3.67,,.527,.504,.621,.192,,,,8.0,11.9,,1.4,12.9,27.5,2.1,2.4,4.5,.146,Top60,54
ahmad-nivins-1,Ahmad Nivins,22,Forward,206,109,2009,St. Joseph's,A-10,32,32,39.3,6.4,10.5,.612,6.4,10.4,.614,0.0,0.0,.000,6.3,8.1,.787,3.9,7.9,11.8,1.0,0.8,1.8,2.7,2.2,19.2,2.21,,.670,.612,.003,.770,,,,17.8,6.1,,3.5,16.0,22.8,5.5,2.9,8.4,.268,Top60,56
lester-hudson-1,Lester Hudson,24,Guard,190,86,2009,UT-Martin,OVC,32,32,36.0,9.8,21.8,.449,6.5,12.4,.520,3.3,9.3,.355,4.6,5.3,.881,2.2,5.8,7.9,4.2,2.3,0.6,3.3,2.7,27.5,-4.90,,.566,.525,.429,.241,,,,12.2,27.5,,1.2,12.0,36.4,4.3,3.3,7.6,.263,Top60,58
chinemelu-elonu-1,Chinemelu Elonu,22,Center,208,106,2009,Texas A&M,Big 12,34,30,23.8,3.8,5.7,.665,3.8,5.7,.665,0.0,0.0,,2.2,3.6,.628,2.9,4.5,7.3,0.3,0.3,1.6,1.8,2.8,9.8,6.13,,.664,.665,.000,.624,,,,,,,,19.8,,2.9,2.2,5.1,.252,Top60,59
robert-dozier-1,Robert Dozier,23,Forward,206,99,2009,Memphis,CUSA,37,36,30.2,4.5,8.6,.519,3.9,7.1,.549,0.6,1.5,.375,3.4,4.6,.721,2.9,4.6,7.5,1.4,1.3,1.6,2.0,2.7,12.9,4.63,,.594,.552,.175,.538,,,,13.7,9.3,,4.4,15.6,20.7,3.1,5.3,8.4,.302,Top60,60
wesley-matthews-1,Wesley Matthews,22,Guard,196,99,2009,Marquette,Big East,35,35,34.0,5.5,11.6,.475,4.3,8.3,.517,1.2,3.3,.368,6.1,7.3,.829,1.3,4.4,5.7,2.5,1.2,0.5,2.3,2.2,18.3,7.87,,.607,.527,.281,.633,,,,9.9,14.8,,1.2,13.4,25.1,4.1,2.3,6.4,.214,Undrafted,80
garrett-temple-1,Garrett Temple,23,Guard,198,86,2009,LSU,SEC,35,35,30.3,2.2,6.0,.362,1.3,3.3,.405,0.8,2.7,.309,1.9,2.3,.805,1.3,3.2,4.5,3.8,1.7,0.7,1.9,2.8,7.1,3.27,,.496,.431,.448,.390,,,,8.3,21.3,,1.8,21.2,14.6,0.6,2.7,3.3,.123,Undrafted,80
alonzo-gee-1,Alonzo Gee,22,Forward,198,99,2009,Alabama,SEC,32,32,32.1,5.5,12.4,.442,4.7,10.1,.460,0.8,2.3,.365,3.2,5.0,.627,2.8,4.4,7.2,1.3,0.9,0.7,2.3,1.9,15.0,3.99,,.506,.476,.186,.405,,,,11.9,8.3,,1.5,13.3,25.4,1.1,1.9,3.0,.116,Undrafted,80
aron-baynes-1,Aron Baynes,22,Center,208,113,2009,Washington State,Pac-10,33,33,28.8,4.6,8.0,.580,4.6,8.0,.578,0.0,0.0,1.000,3.4,4.4,.774,2.1,5.4,7.5,0.6,0.3,1.3,1.6,2.2,12.7,7.50,,.630,.581,.004,.553,,,,,,,,13.9,,3.8,2.7,6.5,.272,Undrafted,80
jeff-adrien-1,Jeff Adrien,23,Forward,201,110,2009,UConn,Big East,36,36,34.6,5.3,10.4,.505,5.3,10.4,.507,0.0,0.0,.000,3.1,5.2,.597,3.2,6.8,9.9,1.7,0.5,1.2,1.8,2.0,13.6,8.57,,.529,.505,.003,.495,,,,15.2,9.2,,2.3,12.3,20.7,1.7,3.5,5.2,.166,Undrafted,80
chris-johnson-2,Chris Johnson,23,Center,211,95,2009,LSU,SEC,35,35,25.2,3.1,6.7,.453,3.0,6.6,.459,0.0,0.1,.200,1.6,2.1,.747,2.3,4.9,7.2,1.2,0.5,2.7,1.6,2.2,7.7,3.27,,.499,.456,.021,.318,,,,15.8,8.5,,8.3,17.3,18.3,0.5,3.6,4.1,.188,Undrafted,80
jerel-mcneal-1,Jerel McNeal,21,Guard,190,90,2009,Marquette,Big East,35,35,35.0,6.7,15.3,.442,4.3,9.1,.472,2.5,6.2,.398,3.9,5.2,.738,0.8,3.7,4.5,3.9,2.0,0.6,2.9,2.5,19.8,7.87,,.558,.522,.404,.343,,,,7.6,24.4,,1.4,14.2,28.9,3.2,2.6,5.9,.191,Undrafted,80
justin-dentmon-1,Justin Dentmon,23,Guard,180,83,2009,Washington,Pac-10,35,35,28.3,4.6,10.1,.453,2.8,5.7,.485,1.8,4.4,.412,3.5,4.2,.824,0.9,1.9,2.7,2.5,1.5,0.1,1.9,1.9,14.4,8.19,,.597,.542,.433,.419,,,,,,,,13.5,,3.1,1.9,5.0,.202,Undrafted,80
terrel-harris-1,Terrel Harris,21,Guard,196,92,2009,Oklahoma State,Big 12,35,35,31.7,4.8,9.8,.488,3.2,5.5,.575,1.6,4.3,.377,2.7,3.5,.785,0.8,3.9,4.8,1.9,1.7,0.3,1.9,3.3,13.9,7.44,,.608,.571,.439,.352,,,,8.5,11.6,,0.9,13.9,20.6,3.0,1.3,4.3,.154,Undrafted,80
jeremy-pargo-1,Jeremy Pargo,23,Guard,188,99,2009,Gonzaga,WCC,34,34,30.0,4.1,8.5,.479,3.4,6.6,.513,0.7,1.9,.359,1.4,2.1,.700,0.8,2.6,3.4,4.9,1.4,0.1,2.4,1.8,10.2,3.55,,.542,.519,.222,.243,,,,6.4,28.7,,0.4,20.1,20.0,1.5,2.2,3.7,.145,Undrafted,80
josh-akognon-1,Josh Akognon,23,Guard,180,83,2009,Cal State Fullerton,Big West,32,32,35.6,7.8,19.3,.401,3.5,7.9,.444,4.3,11.4,.372,4.1,4.6,.892,0.6,2.6,3.2,1.6,1.0,0.0,2.6,2.0,23.9,-1.26,,.555,.511,.592,.239,,,,,,,,10.9,,3.4,0.6,4.0,.140,Undrafted,80
alade-aminu-1,Alade Aminu,21,Forward,208,102,2009,Georgia Tech,ACC,31,19,27.2,5.0,9.6,.522,5.0,9.6,.522,0.0,0.0,,1.8,3.1,.588,2.6,5.4,8.0,0.7,1.2,1.8,2.0,2.6,11.8,7.32,,.535,.522,.000,.327,,,,15.7,5.4,,5.0,15.5,22.4,1.3,2.4,3.7,.174,Undrafted,80
antonio-anderson-1,Antonio Anderson,24,Guard,198,97,2009,Memphis,CUSA,37,37,34.3,3.5,7.9,.450,3.1,5.9,.514,0.5,1.9,.254,2.7,3.6,.733,1.1,3.8,4.8,4.5,1.4,0.5,2.3,1.7,10.2,4.63,,.534,.481,.244,.464,,,,7.8,23.5,,1.1,19.3,16.9,1.6,3.9,5.5,.174,Undrafted,80
dionte-christmas-1,Dionte Christmas,22,Guard,198,92,2009,Temple,A-10,34,34,35.0,6.4,15.5,.414,3.3,6.6,.498,3.1,8.9,.352,3.5,4.6,.753,1.1,4.7,5.8,2.9,1.5,0.1,2.9,2.5,19.5,3.90,,.550,.515,.577,.300,,,,,,,,14.0,,3.1,2.1,5.2,.175,Undrafted,80
marcus-cousin-1,Marcus Cousin,22,Center,211,113,2009,Houston,CUSA,33,32,30.0,3.9,7.7,.504,3.9,7.7,.506,0.0,0.0,.000,3.2,4.2,.761,2.6,5.8,8.4,0.7,0.5,2.1,1.1,2.4,10.9,1.29,,.565,.504,.004,.543,,,,14.8,4.2,,5.3,10.4,17.5,1.8,4.2,6.0,.242,Undrafted,80
shane-edwards-1,Shane Edwards,22,Forward,201,96,2009,Little Rock,Sun Belt,31,31,27.2,4.3,8.9,.487,3.8,7.1,.536,0.5,1.8,.291,2.7,4.0,.675,1.8,3.6,5.4,1.5,0.9,0.7,2.2,2.6,11.8,-3.72,,.550,.516,.200,.447,,,,11.9,13.7,,2.1,16.7,24.9,1.8,1.7,3.5,.166,Undrafted,80
tony-gaffney-1,Tony Gaffney,24,Forward,203,92,2009,UMass,A-10,30,30,33.9,4.5,8.3,.542,4.1,7.2,.574,0.4,1.1,.333,2.1,3.3,.646,3.2,7.1,10.2,1.7,2.0,3.8,1.6,2.0,11.5,3.54,,.583,.564,.133,.398,,,,16.7,10.0,,8.3,14.0,16.8,1.9,1.9,3.9,.152,Undrafted,80
kenny-hasbrouck-1,Kenny Hasbrouck,22,Guard,190,87,2009,Siena,MAAC,35,35,30.8,5.5,13.5,.407,3.9,8.8,.438,1.6,4.7,.348,2.0,3.1,.657,0.7,2.7,3.5,2.8,2.0,0.2,2.3,1.9,14.6,0.99,,.489,.467,.347,.229,,,,6.2,17.2,,0.4,13.3,26.5,0.7,1.8,2.6,.096,Undrafted,80
aaron-jackson-1,Aaron Jackson,23,Guard,193,83,2009,Duquesne,A-10,34,34,36.7,6.7,12.1,.554,5.4,8.7,.613,1.4,3.4,.405,4.5,5.5,.809,1.8,3.7,5.5,5.7,1.6,0.1,3.0,1.9,19.3,2.48,,.654,.611,.281,.455,,,,8.7,31.4,,0.2,17.0,23.8,5.1,1.1,6.1,.196,Undrafted,80
cedric-jackson-1,Cedric Jackson,23,Guard,188,86,2009,Cleveland State,Horizon,37,37,33.3,3.6,9.3,.391,2.8,6.4,.430,0.9,2.9,.306,2.7,4.3,.627,1.2,4.6,5.8,5.4,3.0,0.2,3.6,2.8,10.9,2.12,,.479,.439,.313,.458,,,,10.2,33.2,,0.5,23.9,23.3,0.6,4.4,4.9,.160,Undrafted,80
curtis-jerrells-1,Curtis Jerrells,22,Guard,185,91,2009,Baylor,Big 12,39,39,34.6,5.1,11.8,.427,3.1,6.5,.476,1.9,5.3,.367,4.2,5.5,.771,0.8,3.7,4.5,4.9,1.5,0.3,3.1,1.9,16.3,7.93,,.564,.510,.449,.464,,,,,,,,17.5,,3.2,1.6,4.9,.144,Undrafted,80
marcus-landry-1,Marcus Landry,23,Forward,201,104,2009,Wisconsin,Big Ten,33,33,31.3,5.0,10.0,.502,4.2,7.6,.544,0.9,2.4,.367,1.7,2.8,.626,1.6,3.0,4.6,1.5,0.8,1.1,1.6,2.4,12.7,8.43,,.558,.545,.239,.275,,,,10.0,12.7,,3.2,12.6,24.2,2.3,2.7,5.0,.195,Undrafted,80
diamon-simpson-1,Diamon Simpson,21,Forward,203,108,2009,Saint Mary's,WCC,35,35,32.7,4.6,9.2,.505,4.5,8.7,.521,0.1,0.5,.188,4.5,7.6,.584,3.6,7.2,10.8,0.6,1.7,1.6,1.6,2.0,13.8,1.49,,.539,.509,.050,.832,,,,18.2,3.7,,3.8,11.1,21.7,1.9,4.7,6.6,.230,Undrafted,80
luke-zeller-1,Luke Zeller,22,Forward,211,111,2009,Notre Dame,Big East,36,7,14.6,1.8,4.6,.396,0.8,1.5,.509,1.1,3.1,.342,0.2,0.4,.615,0.9,1.9,2.8,0.6,0.2,0.2,0.5,1.7,4.9,8.70,,.517,.512,.677,.079,,,,9.8,7.4,,1.1,9.6,17.7,0.5,0.9,1.4,.105,Undrafted,80
connor-atchley-1,Connor Atchley,23,Center,208,103,2009,Texas,Big 12,34,22,18.2,1.6,4.0,.397,1.0,1.9,.531,0.6,2.1,.278,0.8,1.0,.824,1.1,2.0,3.1,0.5,0.6,1.3,0.8,2.5,4.6,8.09,,.513,.471,.529,.250,,,,9.6,4.6,,5.8,15.1,14.2,0.4,2.1,2.5,.164,Undrafted,80
tyrell-biggs-1,Tyrell Biggs,22,Forward,203,113,2009,Pitt,Big East,36,36,23.8,2.6,5.2,.495,2.1,3.9,.529,0.5,1.3,.396,0.7,1.1,.625,1.9,2.3,4.3,0.7,0.4,0.5,1.0,2.2,6.4,8.61,,.556,.545,.255,.213,,,,10.2,4.8,,1.7,14.5,13.8,1.1,1.8,2.9,.135,Undrafted,80
micah-downs-1,Micah Downs,22,Guard,203,87,2009,Gonzaga,WCC,34,23,25.5,3.1,7.2,.431,1.7,3.6,.475,1.4,3.6,.387,1.9,2.4,.813,1.3,3.3,4.6,1.1,0.9,0.5,0.8,2.0,9.6,3.55,,.572,.528,.504,.325,,,,10.0,7.7,,1.5,8.4,18.2,1.7,2.0,3.7,.171,Undrafted,80
